DATE,TRANSFER_ORDER,TO_LINE,TO_TIME,DELIVERY_NO,TIME_PICK_COMPLETED,INVOICE_NUMBER,SKU,QTY,CUSTOMER,ADDRESS,STORAGE_BIN,,,,,,,,,,,
22-Jul,444137,4,8:41 AM,6414150530,9:19 AM,12305,AEZC100N3050,10,20004055,HCM,C07-03-06,,,,,,,,,,,
22-Jul,444137,5,8:41 AM,6414150530,9:19 AM,12305,AEZC100N3040,10,20004055,HCM,D09-03-03,,,,,,,,,,,
22-Jul,444138,6,8:41 AM,6414150530,9:19 AM,12305,ALV516332,10,20004055,HCM,H03-07-02,,,,,,,,,,,
22-Jul,444147,1,9:25 AM,6414150546,10:06 AM,12311,AEZ9D34640,30,20000601,HCM,A05-01-02,,,,,,,,,,,
22-Jul,444148,2,9:25 AM,6414150546,10:06 AM,12311,AEZ9R36240,30,20000601,HCM,D08-05-01,,,,,,,,,,,
22-Jul,444149,1,9:27 AM,6414150548,10:06 AM,12313,AKB426UEST_G19,200,20000601,HCM,G05-06-02,,,,,,,,,,,
22-Jul,444150,2,9:27 AM,6414150548,10:06 AM,12313,AKB426UES2_WE_G19,350,20000601,HCM,E01-06-02,,,,,,,,,,,
22-Jul,444151,1,9:29 AM,6414150551,10:06 AM,12315,ALRE06,2,20000601,HCM,B08-04-01,,,,,,,,,,,
22-Jul,444151,2,9:29 AM,6414150551,10:06 AM,12315,AA9N18365,1,20000601,HCM,C02-01-05,,,,,,,,,,,
22-Jul,444151,3,9:29 AM,6414150551,10:06 AM,12315,ALC1D258E7,5,20000601,HCM,H06-03-03,,,,,,,,,,,
22-Jul,444151,4,9:29 AM,6414150551,10:06 AM,12315,AGV1G09,20,20000601,HCM,H07-02-05,,,,,,,,,,,
22-Jul,444153,1,8:41 AM,6414150529,9:19 AM,12304,ALRE32,10,20004055,HCM,B02-03-02,,,,,,,,,,,
22-Jul,444153,2,8:41 AM,6414150529,9:19 AM,12304,AEZC100F3030,10,20004055,HCM,B10-03-06,,,,,,,,,,,
22-Jul,444153,3,8:41 AM,6414150529,9:19 AM,12304,ALC1E1210M5,30,20004055,HCM,C01-04-06,,,,,,,,,,,
22-Jul,444153,4,8:41 AM,6414150529,9:19 AM,12304,AEZC100F3020,10,20004055,HCM,C03-04-02,,,,,,,,,,,
22-Jul,444153,5,8:41 AM,6414150529,9:19 AM,12304,AEZC100F3020,15,20004055,HCM,C03-04-02,,,,,,,,,,,
22-Jul,444153,6,8:41 AM,6414150529,9:19 AM,12304,AEZC100N3030,10,20004055,HCM,C04-03-03,,,,,,,,,,,
22-Jul,444153,7,8:41 AM,6414150529,9:19 AM,12304,ALC1E2510M5,30,20004055,HCM,D01-03-01,,,,,,,,,,,
22-Jul,444153,8,8:41 AM,6414150529,9:19 AM,12304,ALAEN11,50,20004055,HCM,D07-04-01,,,,,,,,,,,
22-Jul,444153,9,8:41 AM,6414150529,9:19 AM,12304,ALRE21,15,20004055,HCM,D10-04-03,,,,,,,,,,,
22-Jul,444153,10,8:41 AM,6414150529,9:19 AM,12304,ALRE21,15,20004055,HCM,D10-04-03,,,,,,,,,,,
22-Jul,444154,11,8:41 AM,6414150529,9:19 AM,12304,ALV525332,5,20004055,HCM,C04-06-02,,,,,,,,,,,
22-Jul,444154,12,8:41 AM,6414150529,9:19 AM,12304,ALV516333,15,20004055,HCM,C10-05-02,,,,,,,,,,,
22-Jul,444155,1,10:13 AM,6414150532,9:19 AM,12303,AACW1M119012,7,20000615,HCM,E06-01-02,,,,,,,,,,,
22-Jul,444155,2,10:13 AM,6414150532,9:19 AM,12303,AACW5M119012,1,20000615,HCM,F07-02-02,,,,,,,,,,,
22-Jul,444156,3,10:13 AM,6414150532,9:19 AM,12303,AACW1M119012,37,20000615,HCM,PENDING,,,,,,,,,,,
22-Jul,444157,1,10:13 AM,6414150533,9:19 AM,12302,AMETSEPM2220,2,20004054,BINH DUONG,B06-03-03,,,,,,,,,,,
22-Jul,444157,2,10:13 AM,6414150533,9:19 AM,12302,AMETSEPM2220,2,20004054,BINH DUONG,B06-03-03,,,,,,,,,,,
22-Jul,444158,1,10:13 AM,6414150534,9:19 AM,12298,AA9F74220,12,20004054,BINH DUONG,B06-06-01,,,,,,,,,,,
22-Jul,444158,2,10:13 AM,6414150534,9:19 AM,12298,AA9F74220,12,20004054,BINH DUONG,B06-06-01,,,,,,,,,,,
22-Jul,444159,1,10:13 AM,6414150535,9:19 AM,12299,AA9F74210,9,20004054,BINH DUONG,A06-02-01,,,,,,,,,,,
22-Jul,444159,2,10:13 AM,6414150535,9:19 AM,12299,AA9F74332,3,20004054,BINH DUONG,B06-02-06,,,,,,,,,,,
22-Jul,444159,3,10:13 AM,6414150535,9:19 AM,12299,AA9N15636,150,20004054,BINH DUONG,D03-02-04,,,,,,,,,,,
22-Jul,444159,4,10:13 AM,6414150535,9:19 AM,12299,ALAD9V2,3,20004054,BINH DUONG,H02-01-02,,,,,,,,,,,
22-Jul,444160,1,10:18 AM,6414150537,9:19 AM,12293,AEZ9F34240,120,20004052,HCM,C05-05-02,,,,,,,,,,,
22-Jul,444161,1,10:18 AM,6414150538,9:19 AM,12294,AA9R12440,2,20004052,HCM,A08-03-06,,,,,,,,,,,
22-Jul,444161,2,10:18 AM,6414150538,9:19 AM,12294,AA9R12440,1,20004052,HCM,A11-02-03,,,,,,,,,,,
22-Jul,444175,1,8:33 AM,6414150527,9:19 AM,12300,AA3031EKT_WE,4,20004055,HCM,A03-03-04,,,,,,,,,,,
22-Jul,444175,2,8:33 AM,6414150527,9:19 AM,12300,AA3031EKT_WE,6,20004055,HCM,B01-02-05,,,,,,,,,,,
22-Jul,444176,1,8:46 AM,6414150531,9:19 AM,12308,AKNA63ED4306,80,20000615,HCM,E02-01-05,,,,,,,,,,,
22-Jul,444176,2,8:46 AM,6414150531,9:19 AM,12308,AKNB25CF5,320,20000615,HCM,E02-09-01,,,,,,,,,,,
22-Jul,444176,3,8:46 AM,6414150531,9:19 AM,12308,AKNB160ZF1,2,20000615,HCM,E11-04-03,,,,,,,,,,,
22-Jul,444176,4,8:46 AM,6414150531,9:19 AM,12308,AKNB160ZF1,198,20000615,HCM,F01-09-01,,,,,,,,,,,
22-Jul,444176,5,8:46 AM,6414150531,9:19 AM,12308,AKNA63AB4,10,20000615,HCM,F09-01-01,,,,,,,,,,,
22-Jul,444176,6,8:46 AM,6414150531,9:19 AM,12308,AKNA63AB4,10,20000615,HCM,F09-01-04,,,,,,,,,,,
22-Jul,444177,1,9:28 AM,6414150550,10:06 AM,12314,AE8332L1_WD_G19,50,20000601,HCM,E10-08-02,,,,,,,,,,,
22-Jul,444177,2,9:28 AM,6414150550,10:06 AM,12314,AE8333L1_WE_G19,50,20000601,HCM,E10-08-02,,,,,,,,,,,
22-Jul,444178,1,9:34 AM,6414150556,10:06 AM,12320,ALRE06,30,20000601,HCM,B08-04-01,,,,,,,,,,,
22-Jul,444178,2,9:34 AM,6414150556,10:06 AM,12320,ALRD332,10,20000601,HCM,J03-01-05,,,,,,,,,,,
22-Jul,444179,3,9:34 AM,6414150556,10:06 AM,12320,ALC1D95M7,15,20000601,HCM,C05-06-01,,,,,,,,,,,
22-Jul,444180,1,9:37 AM,6414150557,10:06 AM,12321,AXA2ES542,50,20000601,HCM,A02-01-06,,,,,,,,,,,
22-Jul,444180,2,9:37 AM,6414150557,10:06 AM,12321,ARM22TR33,3,20000601,HCM,B03-04-01,,,,,,,,,,,
22-Jul,444180,3,9:37 AM,6414150557,10:06 AM,12321,AA9N18362,1,20000601,HCM,B09-02-01,,,,,,,,,,,
22-Jul,444180,4,9:37 AM,6414150557,10:06 AM,12321,AA9F74204,5,20000601,HCM,D08-02-02,,,,,,,,,,,
22-Jul,444180,5,9:37 AM,6414150557,10:06 AM,12321,AA9L65601,2,20000601,HCM,H07-04-04,,,,,,,,,,,
22-Jul,444181,6,9:37 AM,6414150557,10:06 AM,12321,AEZ9E0104,50,20000601,HCM,A05-09-01,,,,,,,,,,,
22-Jul,444181,7,9:37 AM,6414150557,10:06 AM,12321,AEZ9E0108,50,20000601,HCM,G02-09-02,,,,,,,,,,,
22-Jul,444185,1,9:16 AM,6414150541,9:19 AM,12307,A8431S_2_BZ_G19,216,20005124,NHA TRANG,G11-03-02,,,,,,,,,,,
22-Jul,444186,2,9:16 AM,6414150541,9:19 AM,12307,A84426SUS_BZ_G19,216,20005124,NHA TRANG,G10-06-02,,,,,,,,,,,
22-Jul,444192,1,10:18 AM,6414150539,9:19 AM,12306,A8431S_2_BZ_G19,132,20004087,BINH DUONG,G10-03-04,,,,,,,,,,,
22-Jul,444192,2,10:18 AM,6414150539,9:19 AM,12306,A8431S_2_BZ_G19,168,20004087,BINH DUONG,G11-03-02,,,,,,,,,,,
22-Jul,444192,3,10:18 AM,6414150539,9:19 AM,12306,A8431S_2_BZ_G19,36,20004087,BINH DUONG,G11-03-02,,,,,,,,,,,
22-Jul,444193,4,10:18 AM,6414150539,9:19 AM,12306,A8431S_1_BZ_G19,240,20004087,BINH DUONG,G07-07-01,,,,,,,,,,,
22-Jul,444193,5,10:18 AM,6414150539,9:19 AM,12306,A8431S_1_BZ_G19,240,20004087,BINH DUONG,G07-07-01,,,,,,,,,,,
22-Jul,444193,6,10:18 AM,6414150539,9:19 AM,12306,A84426LUES2_BZ_G19,80,20004087,BINH DUONG,G08-08-02,,,,,,,,,,,
22-Jul,444193,7,10:18 AM,6414150539,9:19 AM,12306,A84426SUS_BZ_G19,240,20004087,BINH DUONG,G10-06-02,,,,,,,,,,,
22-Jul,444193,8,10:18 AM,6414150539,9:19 AM,12306,A84426SUS_BZ_G19,240,20004087,BINH DUONG,G10-06-02,,,,,,,,,,,
22-Jul,444193,9,10:18 AM,6414150539,9:19 AM,12306,A84426SUS_BZ_G19,240,20004087,BINH DUONG,G10-06-02,,,,,,,,,,,
22-Jul,444194,10,10:18 AM,6414150539,9:19 AM,12306,A8431SRJ6V_BZ_G19,18,20004087,BINH DUONG,E02-05-01,,,,,,,,,,,
22-Jul,444194,11,10:18 AM,6414150539,9:19 AM,12306,A8431SRJ6V_BZ_G19,18,20004087,BINH DUONG,E02-05-01,,,,,,,,,,,
22-Jul,444195,1,10:19 AM,6414150540,9:19 AM,12295,ALV510317,2,20004052,HCM,D11-06-01,,,,,,,,,,,
22-Jul,444196,1,10:19 AM,6414150542,9:19 AM,12296,ALV510317,5,20004052,HCM,D11-06-01,,,,,,,,,,,
22-Jul,444197,1,10:19 AM,6414150543,9:19 AM,12297,AA3002_G19,400,20004052,HCM,G12-06-02,,,,,,,,,,,
22-Jul,444198,1,9:26 AM,6414150547,10:06 AM,12312,A8430SNRD_BZ_G19,48,20000601,HCM,G05-03-06,,,,,,,,,,,
22-Jul,444199,2,9:26 AM,6414150547,10:06 AM,12312,AA8401SB_WE_G19,200,20000601,HCM,F13-06-02,,,,,,,,,,,
22-Jul,444200,1,9:28 AM,6414150549,10:06 AM,12309,ALRE06,2,20000601,HCM,B08-04-01,,,,,,,,,,,
22-Jul,444200,2,9:28 AM,6414150549,10:06 AM,12309,ALRE06,20,20000601,HCM,B08-04-01,,,,,,,,,,,
22-Jul,444201,1,9:29 AM,6414150552,10:06 AM,12316,AA9N18365,1,20000601,HCM,C02-01-05,,,,,,,,,,,
22-Jul,444201,2,9:29 AM,6414150552,10:06 AM,12316,ALV510334,1,20000601,HCM,C06-01-03,,,,,,,,,,,
22-Jul,444201,3,9:29 AM,6414150552,10:06 AM,12316,AEZC100H2030,4,20000601,HCM,H11-01-05,,,,,,,,,,,
22-Jul,444202,5,9:29 AM,6414150551,10:06 AM,12315,AF50M1_5_WE,130,20000601,HCM,B08-07-01,,,,,,,,,,,
22-Jul,444203,1,9:34 AM,6414150555,10:06 AM,12319,AA9K24463,5,20000601,HCM,A04-01-02,,,,,,,,,,,
22-Jul,444203,2,9:34 AM,6414150555,10:06 AM,12319,AA9F74202,20,20000601,HCM,C04-02-01,,,,,,,,,,,
22-Jul,444203,3,9:34 AM,6414150555,10:06 AM,12319,ALV510334,5,20000601,HCM,C06-01-03,,,,,,,,,,,
22-Jul,444203,4,9:34 AM,6414150555,10:06 AM,12319,A30M_G19,100,20000601,HCM,G10-01-03,,,,,,,,,,,
22-Jul,444203,5,9:34 AM,6414150555,10:06 AM,12319,AWHT80_GY,5,20000601,HCM,H04-02-03,,,,,,,,,,,
22-Jul,444203,6,9:34 AM,6414150555,10:06 AM,12319,ADF81,96,20000601,HCM,H08-01-06,,,,,,,,,,,
22-Jul,444204,7,9:34 AM,6414150555,10:06 AM,12319,AA9K24340,100,20000601,HCM,D02-07-02,,,,,,,,,,,
22-Jul,444205,8,9:34 AM,6414150555,10:06 AM,12319,AGV2ME01,3,20000601,HCM,E03-04-04,,,,,,,,,,,
22-Jul,444205,9,9:34 AM,6414150555,10:06 AM,12319,AE8331EKT_WG_G19,10,20000601,HCM,E09-05-01,,,,,,,,,,,
22-Jul,444205,10,9:34 AM,6414150555,10:06 AM,12319,AE8332TVRJS5_WE_G19,20,20000601,HCM,E10-02-04,,,,,,,,,,,
22-Jul,444205,11,9:34 AM,6414150555,10:06 AM,12319,AGV2ME01,2,20000601,HCM,F02-03-05,,,,,,,,,,,
22-Jul,444205,12,9:34 AM,6414150555,10:06 AM,12319,AE8330X_WE_G19,9,20000601,HCM,F04-03-01,,,,,,,,,,,
22-Jul,444205,13,9:34 AM,6414150555,10:06 AM,12319,AE8330X_WE_G19,21,20000601,HCM,F06-01-01,,,,,,,,,,,
22-Jul,444205,14,9:34 AM,6414150555,10:06 AM,12319,AE8332TVRJS5_WD_G19,10,20000601,HCM,F08-02-05,,,,,,,,,,,
22-Jul,444206,1,9:40 AM,6414150564,10:06 AM,12328,AA9F74202,10,20000601,HCM,C04-02-01,,,,,,,,,,,
22-Jul,444206,2,9:40 AM,6414150564,10:06 AM,12328,AA9F74204,18,20000601,HCM,C09-02-01,,,,,,,,,,,
22-Jul,444206,3,9:40 AM,6414150564,10:06 AM,12328,AA9F74204,32,20000601,HCM,D08-02-02,,,,,,,,,,,
22-Jul,444207,1,9:48 AM,6414150567,10:06 AM,BAO HANH,AREL59915,2,1000015,THANH PHO HO CHI MINH,H07-01-01,,,,,,,,,,,
22-Jul,444208,1,10:15 AM,6414150582,11:13 AM,12346,AE223R_TR,4,20005253,pick up at warehouse,F01-06-01,,,,,,,,,,,
22-Jul,444216,1,9:39 AM,6414150563,10:06 AM,12327,ALRD3365,4,20000601,HCM,B02-01-05,,,,,,,,,,,
22-Jul,444216,2,9:39 AM,6414150563,10:06 AM,12327,AA9L15586,15,20000601,HCM,B02-02-04,,,,,,,,,,,
22-Jul,444216,3,9:39 AM,6414150563,10:06 AM,12327,ALRD340,15,20000601,HCM,B03-01-05,,,,,,,,,,,
22-Jul,444216,4,9:39 AM,6414150563,10:06 AM,12327,ALRE06,18,20000601,HCM,B08-04-01,,,,,,,,,,,
22-Jul,444216,5,9:39 AM,6414150563,10:06 AM,12327,AA9L15688,5,20000601,HCM,C02-03-04,,,,,,,,,,,
22-Jul,444217,6,9:39 AM,6414150563,10:06 AM,12327,AA9L15687,1,20000601,HCM,E12-01-03,,,,,,,,,,,
22-Jul,444217,7,9:39 AM,6414150563,10:06 AM,12327,AA9L15687,3,20000601,HCM,F10-04-04,,,,,,,,,,,
22-Jul,444217,8,9:39 AM,6414150563,10:06 AM,12327,AA9L15687,1,20000601,HCM,F11-03-04,,,,,,,,,,,
22-Jul,444222,1,9:31 AM,6414150553,10:06 AM,12317,AMIP12104,20,20000601,HCM,B05-03-03,,,,,,,,,,,
22-Jul,444223,2,9:31 AM,6414150553,10:06 AM,12317,AEZ9E0104,50,20000601,HCM,A05-09-01,,,,,,,,,,,
22-Jul,444223,3,9:31 AM,6414150553,10:06 AM,12317,AMIP22212,15,20000601,HCM,A09-07-01,,,,,,,,,,,
22-Jul,444223,4,9:31 AM,6414150553,10:06 AM,12317,AMIP22212T,5,20000601,HCM,C03-05-02,,,,,,,,,,,
22-Jul,444223,5,9:31 AM,6414150553,10:06 AM,12317,AMIP22104T,5,20000601,HCM,D05-08-02,,,,,,,,,,,
22-Jul,444223,6,9:31 AM,6414150553,10:06 AM,12317,AEZ9E0112,10,20000601,HCM,D07-09-02,,,,,,,,,,,
22-Jul,444223,7,9:31 AM,6414150553,10:06 AM,12317,AMIP22106T,5,20000601,HCM,D08-08-02,,,,,,,,,,,
22-Jul,444223,8,9:31 AM,6414150553,10:06 AM,12317,AEZ9E0108,8,20000601,HCM,D12-09-02,,,,,,,,,,,
22-Jul,444223,9,9:31 AM,6414150553,10:06 AM,12317,AEZ9E0108,42,20000601,HCM,G02-09-02,,,,,,,,,,,
22-Jul,444224,10,9:31 AM,6414150553,10:06 AM,12317,AMIP12312,5,20000601,HCM,E06-05-02,,,,,,,,,,,
22-Jul,444225,1,9:32 AM,6414150554,10:06 AM,12318,AXA2ES542,82,20000601,HCM,A02-01-06,,,,,,,,,,,
22-Jul,444225,2,9:32 AM,6414150554,10:06 AM,12318,AXB4BW33B5,20,20000601,HCM,A07-04-02,,,,,,,,,,,
22-Jul,444225,3,9:32 AM,6414150554,10:06 AM,12318,ARM22TR33,10,20000601,HCM,B01-04-02,,,,,,,,,,,
22-Jul,444225,4,9:32 AM,6414150554,10:06 AM,12318,ARM22TR33,5,20000601,HCM,B03-04-01,,,,,,,,,,,
22-Jul,444225,5,9:32 AM,6414150554,10:06 AM,12318,AXB5AD33,50,20000601,HCM,B08-04-04,,,,,,,,,,,
22-Jul,444225,6,9:32 AM,6414150554,10:06 AM,12318,AXA2ES542,18,20000601,HCM,D03-01-04,,,,,,,,,,,
22-Jul,444225,7,9:32 AM,6414150554,10:06 AM,12318,A3030P_G19,1,20000601,HCM,G02-03-04,,,,,,,,,,,
22-Jul,444225,8,9:32 AM,6414150554,10:06 AM,12318,A3030P_G19,71,20000601,HCM,G03-02-01,,,,,,,,,,,
22-Jul,444225,9,9:32 AM,6414150554,10:06 AM,12318,AXB4BW34B5,20,20000601,HCM,H11-04-06,,,,,,,,,,,
22-Jul,444225,10,9:32 AM,6414150554,10:06 AM,12318,ARXZE2S114M,100,20000601,HCM,J05-02-04,,,,,,,,,,,
22-Jul,444225,11,9:32 AM,6414150554,10:06 AM,12318,ARXM2LB1P7,150,20000601,HCM,J07-03-03,,,,,,,,,,,
22-Jul,444226,12,9:32 AM,6414150554,10:06 AM,12318,A3031_1_2M_F_G19,500,20000601,HCM,G06-08-02,,,,,,,,,,,
22-Jul,444226,13,9:32 AM,6414150554,10:06 AM,12318,A3031RJ88SMA5_G19,100,20000601,HCM,G12-07-02,,,,,,,,,,,
22-Jul,444227,14,9:32 AM,6414150554,10:06 AM,12318,AXA2EVM8LC,200,20000601,HCM,E05-04-05,,,,,,,,,,,
22-Jul,444227,15,9:32 AM,6414150554,10:06 AM,12318,AABL2REM24020K,10,20000601,HCM,E08-02-06,,,,,,,,,,,
22-Jul,444227,16,9:32 AM,6414150554,10:06 AM,12318,AXA2EVM8LC,100,20000601,HCM,F01-03-01,,,,,,,,,,,
22-Jul,444228,1,9:37 AM,6414150558,10:06 AM,12322,AXB7NS8442,100,20000601,HCM,A01-03-05,,,,,,,,,,,
22-Jul,444228,2,9:37 AM,6414150558,10:06 AM,12322,AXA2ES542,148,20000601,HCM,A02-01-06,,,,,,,,,,,
22-Jul,444228,3,9:37 AM,6414150558,10:06 AM,12322,AXB7NW34M1,1,20000601,HCM,A02-02-02,,,,,,,,,,,
22-Jul,444228,4,9:37 AM,6414150558,10:06 AM,12322,AXA2ES542,2,20000601,HCM,A02-04-01,,,,,,,,,,,
22-Jul,444228,5,9:37 AM,6414150558,10:06 AM,12322,AXA2ES442,50,20000601,HCM,A03-03-02,,,,,,,,,,,
22-Jul,444228,6,9:37 AM,6414150558,10:06 AM,12322,AXB7NW33M1,150,20000601,HCM,A09-04-01,,,,,,,,,,,
22-Jul,444228,7,9:37 AM,6414150558,10:06 AM,12322,AXA2EW34M1,100,20000601,HCM,B05-04-04,,,,,,,,,,,
22-Jul,444228,8,9:37 AM,6414150558,10:06 AM,12322,AXA2ED33,150,20000601,HCM,C02-03-01,,,,,,,,,,,
22-Jul,444228,9,9:37 AM,6414150558,10:06 AM,12322,AXA2EW34M2,50,20000601,HCM,D11-04-02,,,,,,,,,,,
22-Jul,444228,10,9:37 AM,6414150558,10:06 AM,12322,AXA2EVB4LC,100,20000601,HCM,H07-03-01,,,,,,,,,,,
22-Jul,444228,11,9:37 AM,6414150558,10:06 AM,12322,AXB7NW33B1,50,20000601,HCM,H07-04-03,,,,,,,,,,,
22-Jul,444228,12,9:37 AM,6414150558,10:06 AM,12322,AXA2EVB3LC,62,20000601,HCM,H08-01-03,,,,,,,,,,,
22-Jul,444228,13,9:37 AM,6414150558,10:06 AM,12322,AXA2EVB3LC,188,20000601,HCM,H09-01-05,,,,,,,,,,,
22-Jul,444228,14,9:37 AM,6414150558,10:06 AM,12322,AXB7NW34M1,49,20000601,HCM,J01-04-06,,,,,,,,,,,
22-Jul,444229,15,9:37 AM,6414150558,10:06 AM,12322,AXA2EVM8LC,300,20000601,HCM,E05-04-05,,,,,,,,,,,
22-Jul,444230,1,9:38 AM,6414150559,10:06 AM,12323,AABL1REM24062,5,20000601,HCM,A09-02-02,,,,,,,,,,,
22-Jul,444230,2,9:38 AM,6414150559,10:06 AM,12323,AZBE101,150,20000601,HCM,A11-04-06,,,,,,,,,,,
22-Jul,444230,3,9:38 AM,6414150559,10:06 AM,12323,ARXM2LB2BD,100,20000601,HCM,B01-01-06,,,,,,,,,,,
22-Jul,444230,4,9:38 AM,6414150559,10:06 AM,12323,AREXL4TMP7,20,20000601,HCM,B01-04-04,,,,,,,,,,,
22-Jul,444230,5,9:38 AM,6414150559,10:06 AM,12323,ARXM4LB2P7,350,20000601,HCM,B05-03-01,,,,,,,,,,,
22-Jul,444230,6,9:38 AM,6414150559,10:06 AM,12323,ARXM2AB2BD,150,20000601,HCM,B07-04-01,,,,,,,,,,,
22-Jul,444230,7,9:38 AM,6414150559,10:06 AM,12323,ARXM2LB2P7,100,20000601,HCM,D01-02-02,,,,,,,,,,,
22-Jul,444230,8,9:38 AM,6414150559,10:06 AM,12323,AXB7NW34M2,50,20000601,HCM,D08-04-01,,,,,,,,,,,
22-Jul,444230,9,9:38 AM,6414150559,10:06 AM,12323,ARXM2LB2B7,30,20000601,HCM,H10-04-04,,,,,,,,,,,
22-Jul,444230,10,9:38 AM,6414150559,10:06 AM,12323,AZA2EE102,20,20000601,HCM,J01-04-02,,,,,,,,,,,
22-Jul,444230,11,9:38 AM,6414150559,10:06 AM,12323,AZA2EE102,480,20000601,HCM,J02-04-05,,,,,,,,,,,
22-Jul,444230,12,9:38 AM,6414150559,10:06 AM,12323,ARXZE2S114M,100,20000601,HCM,J05-02-04,,,,,,,,,,,
22-Jul,444231,13,9:38 AM,6414150559,10:06 AM,12323,ARXM4AB2B7,20,20000601,HCM,E06-01-06,,,,,,,,,,,
22-Jul,444232,8,9:37 AM,6414150557,10:06 AM,12321,ARXM4AB2B7,20,20000601,HCM,E06-01-06,,,,,,,,,,,
22-Jul,444233,1,9:38 AM,6414150560,10:06 AM,12324,A3030P_G19,72,20000601,HCM,G02-03-04,,,,,,,,,,,
22-Jul,444234,2,9:38 AM,6414150560,10:06 AM,12324,AE426UX_G19,50,20000601,HCM,G01-06-02,,,,,,,,,,,
22-Jul,444234,3,9:38 AM,6414150560,10:06 AM,12324,AE426UST2CB_G19,500,20000601,HCM,G02-08-02,,,,,,,,,,,
22-Jul,444234,4,9:38 AM,6414150560,10:06 AM,12324,AE426UEST2_T_G19,500,20000601,HCM,G03-05-02,,,,,,,,,,,
22-Jul,444234,5,9:38 AM,6414150560,10:06 AM,12324,A3426USM_G19,500,20000601,HCM,G05-06-01,,,,,,,,,,,
22-Jul,444234,6,9:38 AM,6414150560,10:06 AM,12324,AF1426UEST2M_G19,500,20000601,HCM,G06-08-01,,,,,,,,,,,
22-Jul,444234,7,9:38 AM,6414150560,10:06 AM,12324,A3031_1_2M_F_G19,1000,20000601,HCM,G06-08-02,,,,,,,,,,,
22-Jul,444234,8,9:38 AM,6414150560,10:06 AM,12324,AF30RJ5EM_WE_G19,150,20000601,HCM,G13-07-02,,,,,,,,,,,
22-Jul,444235,9,9:38 AM,6414150560,10:06 AM,12324,AABL2REM24065K,6,20000601,HCM,E03-01-01,,,,,,,,,,,
22-Jul,444235,10,9:38 AM,6414150560,10:06 AM,12324,AA3002MCB_WE_G19,100,20000601,HCM,E06-01-06,,,,,,,,,,,
22-Jul,444235,11,9:38 AM,6414150560,10:06 AM,12324,AA3004T2_WE_G19,100,20000601,HCM,E09-06-01,,,,,,,,,,,
22-Jul,444235,12,9:38 AM,6414150560,10:06 AM,12324,AE83426U2_WE_G19,200,20000601,HCM,F06-09-01,,,,,,,,,,,
22-Jul,444236,1,9:39 AM,6414150561,10:06 AM,12325,AF50_2M1_5_WE,17,20000601,HCM,B01-02-04,,,,,,,,,,,
22-Jul,444236,2,9:39 AM,6414150561,10:06 AM,12325,AF50_2M1_5_WE,138,20000601,HCM,G01-01-02,,,,,,,,,,,
22-Jul,444237,3,9:39 AM,6414150561,10:06 AM,12325,AEZ9E0104,50,20000601,HCM,A05-09-01,,,,,,,,,,,
22-Jul,444237,4,9:39 AM,6414150561,10:06 AM,12325,AMIP22106,15,20000601,HCM,A12-08-02,,,,,,,,,,,
22-Jul,444237,5,9:39 AM,6414150561,10:06 AM,12325,AMIP22108,15,20000601,HCM,C05-07-02,,,,,,,,,,,
22-Jul,444237,6,9:39 AM,6414150561,10:06 AM,12325,AMIP22104,50,20000601,HCM,C10-08-02,,,,,,,,,,,
22-Jul,444237,7,9:39 AM,6414150561,10:06 AM,12325,AMIP22118,50,20000601,HCM,D02-05-02,,,,,,,,,,,
22-Jul,444237,8,9:39 AM,6414150561,10:06 AM,12325,AEZ9E0112,20,20000601,HCM,D07-09-02,,,,,,,,,,,
22-Jul,444237,9,9:39 AM,6414150561,10:06 AM,12325,AEZ9E0108,50,20000601,HCM,G02-09-02,,,,,,,,,,,
22-Jul,444238,10,9:39 AM,6414150561,10:06 AM,12325,AKB426UES2_WE_G19,100,20000601,HCM,E01-06-02,,,,,,,,,,,
22-Jul,444238,11,9:39 AM,6414150561,10:06 AM,12325,AMIP12312,5,20000601,HCM,E06-05-02,,,,,,,,,,,
22-Jul,444238,12,9:39 AM,6414150561,10:06 AM,12325,AFST1054H_WE_G19,300,20000601,HCM,F01-07-01,,,,,,,,,,,
22-Jul,444238,13,9:39 AM,6414150561,10:06 AM,12325,AFG1052MCB_WE_G19,150,20000601,HCM,F05-05-01,,,,,,,,,,,
22-Jul,444239,1,9:47 AM,6414150565,10:06 AM,BAO HANH,AREL59915,2,20004168,HA NOI,H07-01-01,,,,,,,,,,,
22-Jul,444240,1,10:16 AM,6414150583,11:13 AM,12347,AA9C30812,3,20005253,pick up at warehouse,E08-01-02,,,,,,,,,,,
22-Jul,444241,1,10:20 AM,6414150587,11:13 AM,12331,AF30426USM_WE_G19,300,20004044,DA NANG,G11-05-02,,,,,,,,,,,
22-Jul,444242,1,9:39 AM,6414150562,10:06 AM,12326,AA9K24463,5,20000601,HCM,A04-01-02,,,,,,,,,,,
22-Jul,444242,2,9:39 AM,6414150562,10:06 AM,12326,ADF2CA06,200,20000601,HCM,A04-03-03,,,,,,,,,,,
22-Jul,444242,3,9:39 AM,6414150562,10:06 AM,12326,AEZC250F3125,10,20000601,HCM,A07-02-02,,,,,,,,,,,
22-Jul,444242,4,9:39 AM,6414150562,10:06 AM,12326,AA9D31606,30,20000601,HCM,B10-02-05,,,,,,,,,,,
